0 	0 	0 	0
0.010101 	-2.60835e-08 	-1.89141e-07 	0.019333
0.020202 	-5.15846e-08 	-3.78507e-07 	0.0386698
0.030303 	-7.70857e-08 	-5.67872e-07 	0.0580066
0.040404 	-1.02587e-07 	-7.57238e-07 	0.0773434
0.0505051 	-5.33828e-08 	-6.18399e-07 	0.0856937
0.0606061 	3.81348e-08 	-2.93662e-07 	0.0878211
0.0707071 	1.29652e-07 	3.10742e-08 	0.0899484
0.0808081 	2.2117e-07 	3.55811e-07 	0.0920758
0.0909091 	3.12687e-07 	6.80547e-07 	0.0942031
0.10101 	3.94567e-07 	1.42786e-06 	0.0957434
0.111111 	4.71785e-07 	2.32832e-06 	0.097071
0.121212 	5.49003e-07 	3.22878e-06 	0.0983986
0.131313 	6.2622e-07 	4.12924e-06 	0.0997263
0.141414 	7.03438e-07 	5.0297e-06 	0.101054
0.151515 	7.26919e-07 	6.53589e-06 	0.102116
0.161616 	7.39843e-07 	8.16109e-06 	0.103126
0.171717 	7.52766e-07 	9.78628e-06 	0.104135
0.181818 	7.65689e-07 	1.14115e-05 	0.105145
0.191919 	7.78612e-07 	1.30367e-05 	0.106155
0.20202 	7.63444e-07 	1.46152e-05 	0.106858
0.212121 	7.44129e-07 	1.61885e-05 	0.107522
0.222222 	7.24814e-07 	1.77619e-05 	0.108186
0.232323 	7.05499e-07 	1.93352e-05 	0.10885
0.242424 	6.86184e-07 	2.09085e-05 	0.109514
0.252525 	6.66869e-07 	2.24819e-05 	0.110178
0.262626 	6.47554e-07 	2.40552e-05 	0.110842
0.272727 	6.28239e-07 	2.56285e-05 	0.111506
0.282828 	6.08924e-07 	2.72019e-05 	0.112171
0.292929 	5.89609e-07 	2.87752e-05 	0.112835
0.30303 	5.76923e-07 	2.84897e-05 	0.11317
0.313131 	5.63339e-07 	2.78633e-05 	0.113445
0.323232 	5.49755e-07 	2.72369e-05 	0.113721
0.333333 	5.36171e-07 	2.66104e-05 	0.113996
0.343434 	5.22588e-07 	2.5984e-05 	0.114271
0.353535 	5.09004e-07 	2.53576e-05 	0.114546
0.363636 	4.9542e-07 	2.47312e-05 	0.114822
0.373737 	4.81836e-07 	2.41047e-05 	0.115097
0.383838 	4.68252e-07 	2.34783e-05 	0.115372
0.393939 	4.54668e-07 	2.28519e-05 	0.115648
0.40404 	4.58469e-07 	2.10717e-05 	0.115776
0.414141 	4.69516e-07 	1.88107e-05 	0.115843
0.424242 	4.80562e-07 	1.65497e-05 	0.115911
0.434343 	4.91609e-07 	1.42887e-05 	0.115978
0.444444 	5.02656e-07 	1.20277e-05 	0.116045
0.454545 	5.13703e-07 	9.76665e-06 	0.116113
0.464646 	5.24749e-07 	7.50563e-06 	0.11618
0.474747 	5.35796e-07 	5.24461e-06 	0.116247
0.484848 	5.46843e-07 	2.98359e-06 	0.116315
0.494949 	5.5789e-07 	7.2257e-07 	0.116382
0.505051 	5.82043e-07 	-1.53746e-06 	0.116382
0.515152 	6.19435e-07 	-3.79692e-06 	0.116315
0.525253 	6.56827e-07 	-6.05638e-06 	0.116248
0.535354 	6.94219e-07 	-8.31585e-06 	0.11618
0.545455 	7.31612e-07 	-1.05753e-05 	0.116113
0.555556 	7.69004e-07 	-1.28348e-05 	0.116046
0.565657 	8.06396e-07 	-1.50942e-05 	0.115978
0.575758 	8.43788e-07 	-1.73537e-05 	0.115911
0.585859 	8.8118e-07 	-1.96132e-05 	0.115844
0.59596 	9.18572e-07 	-2.18726e-05 	0.115776
0.606061 	9.55387e-07 	-2.36491e-05 	0.115648
0.616162 	9.90803e-07 	-2.42574e-05 	0.115373
0.626263 	1.02622e-06 	-2.48656e-05 	0.115098
0.636364 	1.06163e-06 	-2.54739e-05 	0.114822
0.646465 	1.09705e-06 	-2.60822e-05 	0.114547
0.656566 	1.13247e-06 	-2.66904e-05 	0.114272
0.666667 	1.16788e-06 	-2.72987e-05 	0.113997
0.676768 	1.2033e-06 	-2.79069e-05 	0.113721
0.686869 	1.23872e-06 	-2.85152e-05 	0.113446
0.69697 	1.27413e-06 	-2.91235e-05 	0.113171
0.707071 	1.29816e-06 	-2.93917e-05 	0.112836
0.717172 	1.26809e-06 	-2.77876e-05 	0.112172
0.727273 	1.23802e-06 	-2.61834e-05 	0.111508
0.737374 	1.20796e-06 	-2.45792e-05 	0.110844
0.747475 	1.17789e-06 	-2.29751e-05 	0.11018
0.757576 	1.14783e-06 	-2.13709e-05 	0.109516
0.767677 	1.11776e-06 	-1.97668e-05 	0.108852
0.777778 	1.0877e-06 	-1.81626e-05 	0.108188
0.787879 	1.05763e-06 	-1.65584e-05 	0.107524
0.79798 	1.02756e-06 	-1.49543e-05 	0.10686
0.808081 	9.88945e-07 	-1.33452e-05 	0.106157
0.818182 	8.878e-07 	-1.16913e-05 	0.105147
0.828283 	7.86655e-07 	-1.00375e-05 	0.104137
0.838384 	6.85509e-07 	-8.38364e-06 	0.103127
0.848485 	5.84364e-07 	-6.7298e-06 	0.102117
0.858586 	4.76949e-07 	-5.19537e-06 	0.101055
0.868687 	3.37576e-07 	-4.26958e-06 	0.0997276
0.878788 	1.98202e-07 	-3.3438e-06 	0.0983998
0.888889 	5.88292e-08 	-2.41801e-06 	0.0970721
