0 	0 	0 	0
0.010101 	1.98726e-06 	6.59791e-08 	0.0193381
0.020202 	3.97925e-06 	1.30111e-07 	0.0386801
0.030303 	5.97123e-06 	1.94243e-07 	0.058022
0.040404 	7.96322e-06 	2.58375e-07 	0.077364
0.0505051 	6.4522e-06 	-6.56128e-08 	0.085714
0.0606061 	2.95705e-06 	-6.09435e-07 	0.087838
0.0707071 	-5.38104e-07 	-1.15326e-06 	0.089962
0.0808081 	-4.03325e-06 	-1.69708e-06 	0.0920861
0.0909091 	-7.52841e-06 	-2.2409e-06 	0.0942101
0.10101 	-1.05958e-05 	-2.68393e-06 	0.0957463
0.111111 	-1.35089e-05 	-3.09527e-06 	0.0970697
0.121212 	-1.64221e-05 	-3.50661e-06 	0.098393
0.131313 	-1.93352e-05 	-3.91794e-06 	0.0997163
0.141414 	-2.22484e-05 	-4.32928e-06 	0.10104
0.151515 	-2.53925e-05 	-2.23855e-06 	0.102106
0.161616 	-2.8582e-05 	3.43784e-07 	0.103122
0.171717 	-3.17716e-05 	2.92612e-06 	0.104139
0.181818 	-3.49611e-05 	5.50845e-06 	0.105155
0.191919 	-3.81506e-05 	8.09079e-06 	0.106171
0.20202 	-3.85518e-05 	1.23361e-05 	0.106881
0.212121 	-3.85973e-05 	1.67957e-05 	0.107552
0.222222 	-3.86429e-05 	2.12552e-05 	0.108223
0.232323 	-3.86884e-05 	2.57147e-05 	0.108894
0.242424 	-3.87339e-05 	3.01743e-05 	0.109566
0.252525 	-3.87794e-05 	3.46338e-05 	0.110237
0.262626 	-3.88249e-05 	3.90933e-05 	0.110908
0.272727 	-3.88704e-05 	4.35529e-05 	0.111579
0.282828 	-3.8916e-05 	4.80124e-05 	0.11225
0.292929 	-3.89615e-05 	5.24719e-05 	0.112921
0.30303 	-3.76241e-05 	5.35503e-05 	0.113255
0.313131 	-3.6037e-05 	5.40082e-05 	0.113528
0.323232 	-3.44499e-05 	5.44662e-05 	0.1138
0.333333 	-3.28629e-05 	5.49241e-05 	0.114072
0.343434 	-3.12758e-05 	5.5382e-05 	0.114345
0.353535 	-2.96887e-05 	5.584e-05 	0.114617
0.363636 	-2.81017e-05 	5.62979e-05 	0.114889
0.373737 	-2.65146e-05 	5.67558e-05 	0.115161
0.383838 	-2.49275e-05 	5.72138e-05 	0.115434
0.393939 	-2.33405e-05 	5.76717e-05 	0.115706
0.40404 	-2.35036e-05 	5.60148e-05 	0.115831
0.414141 	-2.43962e-05 	5.34764e-05 	0.115894
0.424242 	-2.52889e-05 	5.0938e-05 	0.115956
0.434343 	-2.61815e-05 	4.83996e-05 	0.116019
0.444444 	-2.70741e-05 	4.58613e-05 	0.116082
0.454545 	-2.79667e-05 	4.33229e-05 	0.116145
0.464646 	-2.88594e-05 	4.07845e-05 	0.116208
0.474747 	-2.9752e-05 	3.82461e-05 	0.116271
0.484848 	-3.06446e-05 	3.57077e-05 	0.116334
0.494949 	-3.15372e-05 	3.31694e-05 	0.116397
0.505051 	-3.32356e-05 	3.05495e-05 	0.116394
0.515152 	-3.57484e-05 	2.78451e-05 	0.116324
0.525253 	-3.82613e-05 	2.51407e-05 	0.116254
0.535354 	-4.07742e-05 	2.24364e-05 	0.116185
0.545455 	-4.3287e-05 	1.9732e-05 	0.116115
0.555556 	-4.57999e-05 	1.70276e-05 	0.116045
0.565657 	-4.83127e-05 	1.43232e-05 	0.115975
0.575758 	-5.08256e-05 	1.16188e-05 	0.115906
