0 	0 	0 	0
0.010101 	2.33454e-07 	7.29517e-07 	0.0193427
0.020202 	4.68212e-07 	1.45863e-06 	0.0386893
0.030303 	7.0297e-07 	2.18774e-06 	0.0580359
0.040404 	9.37727e-07 	2.91685e-06 	0.0773825
0.0505051 	3.47558e-06 	3.72434e-06 	0.0857355
0.0606061 	7.31794e-06 	4.57623e-06 	0.0878617
0.0707071 	1.11603e-05 	5.42812e-06 	0.0899878
0.0808081 	1.50026e-05 	6.28001e-06 	0.092114
0.0909091 	1.8845e-05 	7.1319e-06 	0.0942401
0.10101 	2.0767e-05 	8.20044e-06 	0.0957793
0.111111 	2.19943e-05 	9.35273e-06 	0.0971058
0.121212 	2.32216e-05 	1.0505e-05 	0.0984324
0.131313 	2.44489e-05 	1.16573e-05 	0.0997589
0.141414 	2.56762e-05 	1.28096e-05 	0.101085
0.151515 	2.36283e-05 	1.42782e-05 	0.102143
0.161616 	2.0937e-05 	1.5809e-05 	0.103147
0.171717 	1.82457e-05 	1.73398e-05 	0.104152
0.181818 	1.55543e-05 	1.88705e-05 	0.105156
0.191919 	1.2863e-05 	2.04013e-05 	0.106161
0.20202 	9.53077e-06 	2.12871e-05 	0.106858
0.212121 	6.11419e-06 	2.20911e-05 	0.107516
0.222222 	2.6976e-06 	2.2895e-05 	0.108174
0.232323 	-7.18983e-07 	2.3699e-05 	0.108832
0.242424 	-4.13557e-06 	2.45029e-05 	0.109491
0.252525 	-7.55215e-06 	2.53069e-05 	0.110149
0.262626 	-1.09687e-05 	2.61109e-05 	0.110807
0.272727 	-1.43853e-05 	2.69148e-05 	0.111465
0.282828 	-1.78019e-05 	2.77188e-05 	0.112124
0.292929 	-2.12185e-05 	2.85228e-05 	0.112782
0.30303 	-2.18953e-05 	2.74223e-05 	0.113118
0.313131 	-2.20723e-05 	2.59743e-05 	0.113395
0.323232 	-2.22493e-05 	2.45262e-05 	0.113672
0.333333 	-2.24262e-05 	2.30782e-05 	0.113949
0.343434 	-2.26032e-05 	2.16301e-05 	0.114226
0.353535 	-2.27802e-05 	2.0182e-05 	0.114503
0.363636 	-2.29572e-05 	1.8734e-05 	0.11478
0.373737 	-2.31342e-05 	1.72859e-05 	0.115058
0.383838 	-2.33111e-05 	1.58379e-05 	0.115335
0.393939 	-2.34881e-05 	1.43898e-05 	0.115612
0.40404 	-2.1566e-05 	1.17648e-05 	0.115743
0.414141 	-1.8769e-05 	8.64932e-06 	0.115814
0.424242 	-1.59719e-05 	5.53379e-06 	0.115885
0.434343 	-1.31749e-05 	2.41826e-06 	0.115956
0.444444 	-1.03778e-05 	-6.9727e-07 	0.116027
0.454545 	-7.58075e-06 	-3.8128e-06 	0.116098
0.464646 	-4.7837e-06 	-6.92833e-06 	0.116169
0.474747 	-1.98665e-06 	-1.00439e-05 	0.116239
0.484848 	8.104e-07 	-1.31594e-05 	0.11631
0.494949 	3.60745e-06 	-1.62749e-05 	0.116381
0.505051 	6.99777e-06 	-1.90142e-05 	0.116382
0.515152 	1.0989e-05 	-2.13726e-05 	0.116313
0.525253 	1.49802e-05 	-2.3731e-05 	0.116244
0.535354 	1.89714e-05 	-2.60894e-05 	0.116175
0.545455 	2.29627e-05 	-2.84477e-05 	0.116105
0.555556 	2.69539e-05 	-3.08061e-05 	0.116036
0.565657 	3.09451e-05 	-3.31645e-05 	0.115967
0.575758 	3.49363e-05 	-3.55229e-05 	0.115898
0.585859 	3.89275e-05 	-3.78813e-05 	0.115829
0.59596 	4.29188e-05 	-4.02396e-05 	0.115759
0.606061 	4.64493e-05 	-4.16434e-05 	0.115629
0.616162 	4.88656e-05 	-4.07384e-05 	0.11535
0.626263 	5.12819e-05 	-3.98333e-05 	0.115071
0.636364 	5.36982e-05 	-3.89282e-05 	0.114792
0.646465 	5.61145e-05 	-3.80231e-05 	0.114513
0.656566 	5.85308e-05 	-3.7118e-05 	0.114234
0.666667 	6.09471e-05 	-3.62129e-05 	0.113955
0.676768 	6.33634e-05 	-3.53078e-05 	0.113676
0.686869 	6.57797e-05 	-3.44028e-05 	0.113397
0.69697 	6.8196e-05 	-3.34977e-05 	0.113118
0.707071 	6.97674e-05 	-3.2351e-05 	0.11278
0.717172 	6.67e-05 	-2.98906e-05 	0.11212
0.727273 	6.36327e-05 	-2.74301e-05 	0.11146
0.737374 	6.05654e-05 	-2.49696e-05 	0.1108
0.747475 	5.7498e-05 	-2.25091e-05 	0.11014
0.757576 	5.44307e-05 	-2.00486e-05 	0.10948
0.767677 	5.13634e-05 	-1.75881e-05 	0.10882
0.777778 	4.8296e-05 	-1.51276e-05 	0.10816
0.787879 	4.52287e-05 	-1.26671e-05 	0.1075
0.79798 	4.21614e-05 	-1.02066e-05 	0.10684
0.808081 	3.8733e-05 	-7.93871e-06 	0.106142
0.818182 	3.24675e-05 	-7.17623e-06 	0.10514
0.828283 	2.62019e-05 	-6.41375e-06 	0.104138
0.838384 	1.99364e-05 	-5.65127e-06 	0.103136
0.848485 	1.36708e-05 	-4.88879e-06 	0.102134
0.858586 	7.71271e-06 	-4.23856e-06 	0.101079
0.868687 	3.32181e-06 	-4.16046e-06 	0.0997541
0.878788 	-1.06909e-06 	-4.08236e-06 	0.0984296
0.888889 	-5.45999e-06 	-4.00425e-06 	0.0971051
0.89899 	-9.8509e-06 	-3.92615e-06 	0.0957806
0.909091 	-1.30063e-05 	-3.79744e-06 	0.0942427
0.919192 	-1.27439e-05 	-3.52814e-06 	0.0921157
0.929293 	-1.24814e-05 	-3.25883e-06 	0.0899887
0.939394 	-1.2219e-05 	-2.98953e-06 	0.0878617
0.949495 	-1.19565e-05 	-2.72022e-06 	0.0857346
0.959596 	-1.08117e-05 	-2.33707e-06 	0.0773812
0.969697 	-8.10921e-06 	-1.75293e-06 	0.0580349
0.979798 	-5.40667e-06 	-1.16879e-06 	0.0386887
0.989899 	-2.70413e-06 	-5.84643e-07 	0.0193424
0.999997 	0 	0 	0
